bay_id,st_marker_id,status,location,lat,lon
806,C480,Present,"(-37.81141303167152, 144.97026041039084)",-37.81141303167152,144.97026041039084
8346,767Wa,Unoccupied,"(-37.81243621759688, 144.9678039100279)",-37.81243621759688,144.9678039100279
5861,C9126,Present,"(-37.798408001447044, 144.96480353238462)",-37.798408001447044,144.96480353238462
2427,C2692,Present,"(-37.80978257002822, 144.9707962321034)",-37.80978257002822,144.9707962321034
1963,3343S,Unoccupied,"(-37.8089945267468, 144.96976881685038)",-37.8089945267468,144.96976881685038
8307,659W,Unoccupied,"(-37.81514065818146, 144.9690534891165)",-37.81514065818146,144.9690534891165
5361,8903W,Present,"(-37.82409822525305, 144.96211501714058)",-37.82409822525305,144.96211501714058
2657,10162E,Unoccupied,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
4804,9128N,Present,"(-37.830173899417005, 144.97014075218613)",-37.830173899417005,144.97014075218613
2633,10103W,Unoccupied,"(-37.80347362638075, 144.94792561150993)",-37.80347362638075,144.94792561150993
2167,3825S,Present,"(-37.81082542900235, 144.95987058451095)",-37.81082542900235,144.95987058451095
1126,C1168,Unoccupied,"(-37.813612224214225, 144.96006313613353)",-37.813612224214225,144.96006313613353
2288,2678N,Present,"(-37.80969655516961, 144.97074848371005)",-37.80969655516961,144.97074848371005
790,C404,Present,"(-37.81296061352452, 144.9709730843807)",-37.81296061352452,144.9709730843807
6333,13484E,Unoccupied,"(-37.81954177019237, 144.95047574201627)",-37.81954177019237,144.95047574201627
5017,9449S,Unoccupied,"(-37.830255286799684, 144.96593472032285)",-37.830255286799684,144.96593472032285
940,C762,Present,"(-37.81327276528682, 144.9683136598126)",-37.81327276528682,144.9683136598126
952,C814,Present,"(-37.81133017001849, 144.96742283713283)",-37.81133017001849,144.96742283713283
1147,C1226,Unoccupied,"(-37.81229665650585, 144.95946258262433)",-37.81229665650585,144.95946258262433
1939,3300N,Unoccupied,"(-37.80845982446709, 144.97143206365547)",-37.80845982446709,144.97143206365547
3107,5264E,Unoccupied,"(-37.80481922760674, 144.95738798735076)",-37.80481922760674,144.95738798735076
868,734E,Unoccupied,"(-37.81347177138189, 144.96853092454526)",-37.81347177138189,144.96853092454526
986,916E,Unoccupied,"(-37.81669895924068, 144.9643855827705)",-37.81669895924068,144.9643855827705
610,65W,Unoccupied,"(-37.81024925218665, 144.9724068013721)",-37.81024925218665,144.9724068013721
881,787W,Unoccupied,"(-37.81160147807964, 144.9674231907233)",-37.81160147807964,144.9674231907233
4759,8812E,Unoccupied,"(-37.82279550692837, 144.96678512086714)",-37.82279550692837,144.96678512086714
6558,13777W,Unoccupied,"(-37.81202028057166, 144.93837976266786)",-37.81202028057166,144.93837976266786
662,C192,Unoccupied,"(-37.80811491719578, 144.9715482910145)",-37.80811491719578,144.9715482910145
6586,13781W,Unoccupied,"(-37.81333339381702, 144.94080196815696)",-37.81333339381702,144.94080196815696
6425,13677W,Unoccupied,"(-37.82096898384398, 144.94621528438944)",-37.82096898384398,144.94621528438944
6718,2248N,Unoccupied,"(-37.816704116723514, 144.9582585246801)",-37.816704116723514,144.9582585246801
1735,2342N,Unoccupied,"(-37.81180828318919, 144.9712227761984)",-37.81180828318919,144.9712227761984
572,10E,Unoccupied,"(-37.81474541746823, 144.9747297889365)",-37.81474541746823,144.9747297889365
6629,13916E,Present,"(-37.8136708250795, 144.94205822669878)",-37.8136708250795,144.94205822669878
1765,2393S,Present,"(-37.81485602318736, 144.96136597230816)",-37.81485602318736,144.96136597230816
6409,13654E,Unoccupied,"(-37.820309011425834, 144.94548647784595)",-37.820309011425834,144.94548647784595
617,74E,Unoccupied,"(-37.80988630061974, 144.97234932661692)",-37.80988630061974,144.97234932661692
2321,2884N,Unoccupied,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
6400,13653W,Unoccupied,"(-37.82030819278442, 144.94538967440602)",-37.82030819278442,144.94538967440602
6437,13701W,Unoccupied,"(-37.81975103837492, 144.94589560870062)",-37.81975103837492,144.94589560870062
1996,3414N,Present,"(-37.810225713501396, 144.96537740461287)",-37.810225713501396,144.96537740461287
3116,5274E,Unoccupied,"(-37.80463482321237, 144.95742312843163)",-37.80463482321237,144.95742312843163
6695,5082E,Unoccupied,"(-37.804704440449, 144.95785871800302)",-37.804704440449,144.95785871800302
3676,7636N,Unoccupied,"(-37.804961001825404, 144.94851534910413)",-37.804961001825404,144.94851534910413
4566,8007W,Unoccupied,"(-37.83001748650983, 144.96915441007505)",-37.83001748650983,144.96915441007505
6435,13697W,Unoccupied,"(-37.81985853347056, 144.9459236821079)",-37.81985853347056,144.9459236821079
6432,13691W,Unoccupied,"(-37.82026695743224, 144.9460303378025)",-37.82026695743224,144.9460303378025
2007,3444N,Unoccupied,"(-37.81168962888916, 144.9603907979362)",-37.81168962888916,144.9603907979362
8829,8528E,Unoccupied,"(-37.82301688122173, 144.9675509946321)",-37.82301688122173,144.9675509946321
6077,13219S,Unoccupied,"(-37.81889292380934, 144.9473986962407)",-37.81889292380934,144.9473986962407
4946,9373S,Unoccupied,"(-37.829733569108875, 144.9677335478373)",-37.829733569108875,144.9677335478373
2662,10169W,Unoccupied,"(-37.80435064498897, 144.9492992310059)",-37.80435064498897,144.9492992310059
6020,13039S,Unoccupied,"(-37.82122207201951, 144.94701815700228)",-37.82122207201951,144.94701815700228
2635,10105W,Unoccupied,"(-37.803417380548495, 144.94793501097092)",-37.803417380548495,144.94793501097092
621,78E,Unoccupied,"(-37.809786901913704, 144.97230353577717)",-37.809786901913704,144.97230353577717
4966,9395S,Present,"(-37.829852836633194, 144.9673228974773)",-37.829852836633194,144.9673228974773
2309,2847S,Present,"(-37.81067521356399, 144.96808702394173)",-37.81067521356399,144.96808702394173
5362,8905W,Present,"(-37.82405864585421, 144.96216148541197)",-37.82405864585421,144.96216148541197
624,82E,Unoccupied,"(-37.808951300616954, 144.9720555618021)",-37.808951300616954,144.9720555618021
3404,6253S,Unoccupied,"(-37.807680383913905, 144.96640504611318)",-37.807680383913905,144.96640504611318
3119,5280E,Unoccupied,"(-37.80456773015651, 144.95743592335526)",-37.80456773015651,144.95743592335526
4831,9226N,Unoccupied,"(-37.83127768272776, 144.96634549362903)",-37.83127768272776,144.96634549362903
825,C556,Unoccupied,"(-37.80947407663288, 144.96937341769063)",-37.80947407663288,144.96937341769063
945,C786,Unoccupied,"(-37.81161963958506, 144.96755496945224)",-37.81161963958506,144.96755496945224
5386,11709W,Unoccupied,"(-37.80999127780271, 144.97273559548023)",-37.80999127780271,144.97273559548023
573,110E,Unoccupied,"(-37.8085342546119, 144.9718641173479)",-37.8085342546119,144.9718641173479
6131,C13628,Unoccupied,"(-37.819673337996456, 144.94435930939085)",-37.819673337996456,144.94435930939085
2654,10157W,Unoccupied,"(-37.80470817873153, 144.94923768619498)",-37.80470817873153,144.94923768619498
4019,C6076,Present,"(-37.80514297321365, 144.95226428308345)",-37.80514297321365,144.95226428308345
6280,13438E,Unoccupied,"(-37.818984217049135, 144.9486176978782)",-37.818984217049135,144.9486176978782
2473,C2836,Unoccupied,"(-37.81053174945178, 144.96822558277887)",-37.81053174945178,144.96822558277887
8288,390E,Unoccupied,"(-37.81256730895443, 144.97091536545406)",-37.81256730895443,144.97091536545406
2530,C3002,Unoccupied,"(-37.813153083839765, 144.95927674392846)",-37.813153083839765,144.95927674392846
6255,13414E,Unoccupied,"(-37.81940468764746, 144.94755914905892)",-37.81940468764746,144.94755914905892
2539,C3038,Unoccupied,"(-37.81323171234519, 144.95900754809128)",-37.81323171234519,144.95900754809128
2698,10328E,Unoccupied,"(-37.80308929485435, 144.94401711125545)",-37.80308929485435,144.94401711125545
1111,C1138,Present,"(-37.814327985862604, 144.96039043477367)",-37.814327985862604,144.96039043477367
571,106E,Unoccupied,"(-37.80858421043798, 144.9718873672991)",-37.80858421043798,144.9718873672991
1140,C1212,Unoccupied,"(-37.81248516603851, 144.95954853565826)",-37.81248516603851,144.95954853565826
6229,13336E,Present,"(-37.81662593495585, 144.9457690757563)",-37.81662593495585,144.9457690757563
3963,C5894,Unoccupied,"(-37.80483719300592, 144.95383114065606)",-37.80483719300592,144.95383114065606
917,C684,Present,"(-37.81426349973698, 144.96876939345793)",-37.81426349973698,144.96876939345793
2674,10183W,Unoccupied,"(-37.803986538656574, 144.94936336445556)",-37.803986538656574,144.94936336445556
1019,1112E,Unoccupied,"(-37.81537450838522, 144.9609981458234)",-37.81537450838522,144.9609981458234
1130,C1176,Unoccupied,"(-37.813500526951046, 144.96001257640995)",-37.813500526951046,144.96001257640995
6700,C150,Unoccupied,"(-37.80856620399521, 144.97175624091088)",-37.80856620399521,144.97175624091088
3690,7650N,Unoccupied,"(-37.80499242599822, 144.95703922690257)",-37.80499242599822,144.95703922690257
4651,8468E,Unoccupied,"(-37.82544463527283, 144.96686486987795)",-37.82544463527283,144.96686486987795
3973,C5914,Present,"(-37.80448176840822, 144.9538948503972)",-37.80448176840822,144.9538948503972
6419,13671W,Unoccupied,"(-37.82099788099109, 144.94532421874825)",-37.82099788099109,144.94532421874825
4989,9421S,Unoccupied,"(-37.83010731733697, 144.96644468290793)",-37.83010731733697,144.96644468290793
6019,13037S,Unoccupied,"(-37.82120139775914, 144.94708979479256)",-37.82120139775914,144.94708979479256
6276,13430E,Unoccupied,"(-37.818739575250696, 144.9486083692524)",-37.818739575250696,144.9486083692524
679,287W,Unoccupied,"(-37.814804221426925, 144.9717031297965)",-37.814804221426925,144.9717031297965
6328,13474E,Unoccupied,"(-37.8187948047274, 144.94988619155254)",-37.8187948047274,144.94988619155254
4038,C6114,Unoccupied,"(-37.80463775633693, 144.9523542850579)",-37.80463775633693,144.9523542850579
1647,2125S,Unoccupied,"(-37.81245052142985, 144.9731551410308)",-37.81245052142985,144.9731551410308
1835,2515S,Unoccupied,"(-37.81098441837047, 144.97058010070606)",-37.81098441837047,144.97058010070606
3102,5258E,Unoccupied,"(-37.80490726254289, 144.95737100170908)",-37.80490726254289,144.95737100170908
6249,13402E,Unoccupied,"(-37.8191396082871, 144.9472770385347)",-37.8191396082871,144.9472770385347
6405,13646E,Unoccupied,"(-37.82059761898381, 144.94556042016393)",-37.82059761898381,144.94556042016393
4494,3688N,Unoccupied,"(-37.80868832126183, 144.96667506755247)",-37.80868832126183,144.96667506755247
1748,2365S,Unoccupied,"(-37.8123384067075, 144.96996035095825)",-37.8123384067075,144.96996035095825
2650,10141W,Unoccupied,"(-37.80250501262054, 144.94809301745207)",-37.80250501262054,144.94809301745207
626,85W,Unoccupied,"(-37.80898703312339, 144.97182443298527)",-37.80898703312339,144.97182443298527
8836,8505W,Present,"(-37.82292841411784, 144.96746336625586)",-37.82292841411784,144.96746336625586
879,780E,Present,"(-37.81195047079741, 144.96782860739688)",-37.81195047079741,144.96782860739688
2293,2698N,Present,"(-37.8097954534028, 144.97041322072164)",-37.8097954534028,144.97041322072164
5315,7817W,Present,"(-37.8293436719966, 144.97103506581627)",-37.8293436719966,144.97103506581627
857,673W,Unoccupied,"(-37.814412851188116, 144.9687143950839)",-37.814412851188116,144.9687143950839
798,C450,Unoccupied,"(-37.81176791750255, 144.9704226413187)",-37.81176791750255,144.9704226413187
8306,657W,Unoccupied,"(-37.81519141122446, 144.9690770938655)",-37.81519141122446,144.9690770938655
581,138E,Unoccupied,"(-37.80817971021878, 144.97170075542795)",-37.80817971021878,144.97170075542795
1860,2591S,Unoccupied,"(-37.814975782161525, 144.9568915496323)",-37.814975782161525,144.9568915496323
792,C412,Unoccupied,"(-37.81291110293741, 144.97095058361032)",-37.81291110293741,144.97095058361032
874,770E,Unoccupied,"(-37.81246042749984, 144.96806467179186)",-37.81246042749984,144.96806467179186
5313,7813W,Unoccupied,"(-37.829452221386546, 144.9710348841311)",-37.829452221386546,144.9710348841311
5983,3753S,Unoccupied,"(-37.80989160179435, 144.9630751739479)",-37.80989160179435,144.9630751739479
4071,C6180,Present,"(-37.80369004589621, 144.95252208290106)",-37.80369004589621,144.95252208290106
6420,13666E,Unoccupied,"(-37.82109569903824, 144.9454458649189)",-37.82109569903824,144.9454458649189
3349,6033S,Unoccupied,"(-37.81051460292525, 144.95671881689637)",-37.81051460292525,144.95671881689637
724,558E,Unoccupied,"(-37.8093890999736, 144.96945349391154)",-37.8093890999736,144.96945349391154
3982,C5932,Unoccupied,"(-37.80419932188415, 144.95394500068528)",-37.80419932188415,144.95394500068528
1103,C1122,Unoccupied,"(-37.81457006933502, 144.96050183932255)",-37.81457006933502,144.96050183932255
3103,5259W,Unoccupied,"(-37.80482892995789, 144.95725410049556)",-37.80482892995789,144.95725410049556
951,C810,Unoccupied,"(-37.81135346943457, 144.96743345892835)",-37.81135346943457,144.96743345892835
2172,3834N,Unoccupied,"(-37.81077772587672, 144.9595539329031)",-37.81077772587672,144.9595539329031
6266,13335W,Unoccupied,"(-37.81908854023449, 144.94840846874524)",-37.81908854023449,144.94840846874524
1495,1847S,Unoccupied,"(-37.818817491288286, 144.95928018071942)",-37.818817491288286,144.95928018071942
6511,13736E,Unoccupied,"(-37.813201762781404, 144.9368022689133)",-37.813201762781404,144.9368022689133
8842,8785W,Present,"(-37.822832177233394, 144.9664949049921)",-37.822832177233394,144.9664949049921
6509,13732E,Present,"(-37.81414342824152, 144.93736491800968)",-37.81414342824152,144.93736491800968
934,C744,Present,"(-37.813432061253614, 144.9683864485381)",-37.813432061253614,144.9683864485381
2752,4590E,Unoccupied,"(-37.80745530729499, 144.9659084655904)",-37.80745530729499,144.9659084655904
774,C340,Unoccupied,"(-37.81439207107357, 144.97163043963755)",-37.81439207107357,144.97163043963755
6391,13638E,Unoccupied,"(-37.82031363905712, 144.9445507676984)",-37.82031363905712,144.9445507676984
1890,1002E,Unoccupied,"(-37.81813889793072, 144.96278195293783)",-37.81813889793072,144.96278195293783
2312,2851S,Unoccupied,"(-37.81071345213895, 144.9679577708581)",-37.81071345213895,144.9679577708581
1108,C1132,Unoccupied,"(-37.81442543736077, 144.96043539605148)",-37.81442543736077,144.96043539605148
946,C790,Present,"(-37.81157057108945, 144.96753234404272)",-37.81157057108945,144.96753234404272
4809,9138N,Unoccupied,"(-37.83025021601415, 144.96986798925036)",-37.83025021601415,144.96986798925036
2690,10199W,Unoccupied,"(-37.80355520552128, 144.94943939362565)",-37.80355520552128,144.94943939362565
1867,2599S,Unoccupied,"(-37.81489752425557, 144.95716502227475)",-37.81489752425557,144.95716502227475
1025,1177W,Unoccupied,"(-37.813496145202244, 144.9598818003011)",-37.813496145202244,144.9598818003011
3043,5146E,Unoccupied,"(-37.80290517643047, 144.95702786120535)",-37.80290517643047,144.95702786120535
2294,2702N,Unoccupied,"(-37.809814651455056, 144.9703473179762)",-37.809814651455056,144.9703473179762
2430,C2704,Unoccupied,"(-37.809820842763195, 144.970664771438)",-37.809820842763195,144.970664771438
8831,8534E,Unoccupied,"(-37.82275600853964, 144.96763021641982)",-37.82275600853964,144.96763021641982
2433,C2716,Unoccupied,"(-37.8098438336935, 144.97058642822228)",-37.8098438336935,144.97058642822228
6247,13312N,Unoccupied,"(-37.822240565681255, 144.94676108046633)",-37.822240565681255,144.94676108046633
3977,C5922,Unoccupied,"(-37.804322468655904, 144.9539231482384)",-37.804322468655904,144.9539231482384
5164,C1109,Present,"(-37.81561077461876, 144.96097929806547)",-37.81561077461876,144.96097929806547
809,C492,Present,"(-37.81073242980718, 144.96995015332328)",-37.81073242980718,144.96995015332328
6465,13817S,Present,"(-37.81510809417088, 144.93719478091288)",-37.81510809417088,144.93719478091288
1532,1896N,Unoccupied,"(-37.81375871902004, 144.97217176465608)",-37.81375871902004,144.97217176465608
2325,2893S,Present,"(-37.8111698947865, 144.96637794247437)",-37.8111698947865,144.96637794247437
2031,3490N,Unoccupied,"(-37.81248535670949, 144.95765771835778)",-37.81248535670949,144.95765771835778
2668,10177W,Present,"(-37.804148877137436, 144.9493349031893)",-37.804148877137436,144.9493349031893
2345,3008N,Unoccupied,"(-37.813108958292716, 144.95908028460954)",-37.813108958292716,144.95908028460954
706,452E,Present,"(-37.81160327596729, 144.97047105211334)",-37.81160327596729,144.97047105211334
1653,2141S,Unoccupied,"(-37.81276844591305, 144.97206714143104)",-37.81276844591305,144.97206714143104
1847,2561S,Unoccupied,"(-37.814104372840205, 144.95992802254045)",-37.814104372840205,144.95992802254045
1739,2346N,Unoccupied,"(-37.81184467501937, 144.9710986750343)",-37.81184467501937,144.9710986750343
8840,8781W,Present,"(-37.82286512769781, 144.96642226901247)",-37.82286512769781,144.96642226901247
2747,4576E,Unoccupied,"(-37.80803999840939, 144.96604209597555)",-37.80803999840939,144.96604209597555
6655,13006N,Unoccupied,"(-37.819790702687186, 144.9513515962505)",-37.819790702687186,144.9513515962505
1868,2601S,Present,"(-37.81491709799705, 144.95709665366655)",-37.81491709799705,144.95709665366655
2032,3492N,Unoccupied,"(-37.81250402156282, 144.95759376468396)",-37.81250402156282,144.95759376468396
832,C584,Unoccupied,"(-37.80922776033459, 144.9692601763955)",-37.80922776033459,144.9692601763955
920,C696,Unoccupied,"(-37.81419221506229, 144.9687373545966)",-37.81419221506229,144.9687373545966
8340,643W,Unoccupied,"(-37.81624159851649, 144.96955925814933)",-37.81624159851649,144.96955925814933
4427,C7694,Unoccupied,"(-37.80365748714469, 144.9550320987078)",-37.80365748714469,144.9550320987078
2306,2843S,Present,"(-37.81063763930144, 144.9682147683588)",-37.81063763930144,144.9682147683588
4828,9220N,Unoccupied,"(-37.83124576197585, 144.96645415090978)",-37.83124576197585,144.96645415090978
1597,2000N,Unoccupied,"(-37.816685658462866, 144.96215471176637)",-37.816685658462866,144.96215471176637
2200,3874N,Unoccupied,"(-37.811443269781755, 144.95725989958146)",-37.811443269781755,144.95725989958146
6238,13354E,Unoccupied,"(-37.81550858947077, 144.9452764840512)",-37.81550858947077,144.9452764840512
2888,4827W,Unoccupied,"(-37.81074420400237, 144.95863565013047)",-37.81074420400237,144.95863565013047
4572,8013W,Unoccupied,"(-37.829798976077534, 144.96905306494244)",-37.829798976077534,144.96905306494244
1119,C1154,Unoccupied,"(-37.81380091705522, 144.96014880987124)",-37.81380091705522,144.96014880987124
4653,8473W,Present,"(-37.82535944758965, 144.96669772191913)",-37.82535944758965,144.96669772191913
3027,5123W,Unoccupied,"(-37.803363543058055, 144.95711639661)",-37.803363543058055,144.95711639661
661,C188,Unoccupied,"(-37.80813848567339, 144.9715594236314)",-37.80813848567339,144.9715594236314
3089,5234E,Unoccupied,"(-37.80523891044999, 144.95730586745196)",-37.80523891044999,144.95730586745196
2441,C2748,Unoccupied,"(-37.80995805894245, 144.9701960477561)",-37.80995805894245,144.9701960477561
6431,13689W,Unoccupied,"(-37.82032834866027, 144.9460464281878)",-37.82032834866027,144.9460464281878
799,C454,Unoccupied,"(-37.81174250822079, 144.97041102503024)",-37.81174250822079,144.97041102503024
6132,C13632,Unoccupied,"(-37.81968176847585, 144.94433035327427)",-37.81968176847585,144.94433035327427
2497,C2926,Present,"(-37.812460436047175, 144.96160240524839)",-37.812460436047175,144.96160240524839
6141,C13668,Present,"(-37.81993624759802, 144.9434478733662)",-37.81993624759802,144.9434478733662
4649,8465W,Present,"(-37.825568837873114, 144.96662954952825)",-37.825568837873114,144.96662954952825
1848,2563S,Unoccupied,"(-37.814122389825435, 144.95986619181224)",-37.814122389825435,144.95986619181224
3314,5998N,Present,"(-37.8098161874264, 144.95869499646682)",-37.8098161874264,144.95869499646682
5360,8901W,Present,"(-37.82413759354036, 144.96206878558004)",-37.82413759354036,144.96206878558004
2322,2886N,Unoccupied,"(-37.8108887374072, 144.96669066831026)",-37.8108887374072,144.96669066831026
3139,5320E,Unoccupied,"(-37.81103182586969, 144.95620809510973)",-37.81103182586969,144.95620809510973
3117,5276E,Unoccupied,"(-37.8046123214306, 144.95742742122872)",-37.8046123214306,144.95742742122872
984,912E,Present,"(-37.816808953141, 144.96443606200222)",-37.816808953141,144.96443606200222
812,C504,Unoccupied,"(-37.81062405953755, 144.96990039713614)",-37.81062405953755,144.96990039713614
834,C592,Present,"(-37.80892154574239, 144.9691197385414)",-37.80892154574239,144.9691197385414
2307,2845S,Unoccupied,"(-37.81065640755436, 144.9681508853617)",-37.81065640755436,144.9681508853617
5866,C9166,Unoccupied,"(-37.798448675108475, 144.96517647689)",-37.798448675108475,144.96517647689
953,C818,Unoccupied,"(-37.811306870582015, 144.96741221649182)",-37.811306870582015,144.96741221649182
3137,5318E,Present,"(-37.81108301369322, 144.9562315801191)",-37.81108301369322,144.9562315801191
6081,13227S,Unoccupied,"(-37.81942235225009, 144.94554422786018)",-37.81942235225009,144.94554422786018
4575,8016E,Unoccupied,"(-37.829582906445445, 144.96907648304722)",-37.829582906445445,144.96907648304722
1652,2139S,Unoccupied,"(-37.81275132500163, 144.97212573805268)",-37.81275132500163,144.97212573805268
656,C168,Unoccupied,"(-37.80825616514006, 144.97161362878308)",-37.80825616514006,144.97161362878308
6023,13045S,Unoccupied,"(-37.82128409413096, 144.94680333651272)",-37.82128409413096,144.94680333651272
1088,C1084,Unoccupied,"(-37.81642290432141, 144.96135287652203)",-37.81642290432141,144.96135287652203
6648,13624E,Present,"(-37.81936983578525, 144.94360547965408)",-37.81936983578525,144.94360547965408
652,C152,Unoccupied,"(-37.80854402117862, 144.97174607257756)",-37.80854402117862,144.97174607257756
6889,14225W,Unoccupied,"(-37.7957545916718, 144.96470341725473)",-37.7957545916718,144.96470341725473
611,67W,Unoccupied,"(-37.8101675305857, 144.97236865297262)",-37.8101675305857,144.97236865297262
947,C794,Present,"(-37.81147461774785, 144.96748890026228)",-37.81147461774785,144.96748890026228
6187,13264N,Unoccupied,"(-37.820108855824145, 144.9425517842708)",-37.820108855824145,144.9425517842708
6708,13298E,Present,"(-37.816402032829835, 144.94567018233198)",-37.816402032829835,144.94567018233198
6377,13612E,Unoccupied,"(-37.82009630817031, 144.94390886782145)",-37.82009630817031,144.94390886782145
1832,2508N,Unoccupied,"(-37.810865439313545, 144.97081708544113)",-37.810865439313545,144.97081708544113
1920,1265W,Unoccupied,"(-37.818963835599675, 144.96080997341787)",-37.818963835599675,144.96080997341787
3023,5108E,Unoccupied,"(-37.804292539726006, 144.95767318591783)",-37.804292539726006,144.95767318591783
6321,13399W,Unoccupied,"(-37.821314914205885, 144.95106735815125)",-37.821314914205885,144.95106735815125
919,C692,Present,"(-37.814215967685655, 144.9687480312692)",-37.814215967685655,144.9687480312692
6510,13734E,Unoccupied,"(-37.8132484595166, 144.9368305415783)",-37.8132484595166,144.9368305415783
927,C722,Unoccupied,"(-37.813645541218705, 144.96848423444078)",-37.813645541218705,144.96848423444078
1959,3339S,Unoccupied,"(-37.80895653304318, 144.96989912321777)",-37.80895653304318,144.96989912321777
6320,13397W,Present,"(-37.821271039627376, 144.9510326336336)",-37.821271039627376,144.9510326336336
1831,2506N,Unoccupied,"(-37.81084625497165, 144.97088304345948)",-37.81084625497165,144.97088304345948
2658,10164E,Unoccupied,"(-37.804521879531585, 144.9494598162812)",-37.804521879531585,144.9494598162812
6427,13681W,Present,"(-37.8208605302265, 144.9461877051497)",-37.8208605302265,144.9461877051497
3991,C5950,Present,"(-37.80397643814763, 144.95398474355974)",-37.80397643814763,144.95398474355974
3067,5192E,Unoccupied,"(-37.81101005384669, 144.95742068794695)",-37.81101005384669,144.95742068794695
575,118E,Unoccupied,"(-37.80843268605078, 144.9718172975459)",-37.80843268605078,144.9718172975459
4819,9200N,Unoccupied,"(-37.83112335855995, 144.96687065653845)",-37.83112335855995,144.96687065653845
1033,1205W,Unoccupied,"(-37.81263516737597, 144.95949188923854)",-37.81263516737597,144.95949188923854
2291,2690N,Present,"(-37.80975650568239, 144.97054517781714)",-37.80975650568239,144.97054517781714
1919,1263W,Unoccupied,"(-37.819017092176594, 144.96083415661988)",-37.819017092176594,144.96083415661988
5917,12804N,Present,"(-37.802795489126595, 144.96721631450913)",-37.802795489126595,144.96721631450913
4489,3664N,Unoccupied,"(-37.80845158856687, 144.96747637427103)",-37.80845158856687,144.96747637427103
4879,9296N,Present,"(-37.82908914685031, 144.96950626699916)",-37.82908914685031,144.96950626699916
6423,13673W,Unoccupied,"(-37.821076678249206, 144.9462437885388)",-37.821076678249206,144.9462437885388
808,C488,Present,"(-37.81075788130909, 144.96996162904333)",-37.81075788130909,144.96996162904333
3996,C5960,Unoccupied,"(-37.80385254071309, 144.95400681899247)",-37.80385254071309,144.95400681899247
2669,10178E,Unoccupied,"(-37.80410451447679, 144.94953261336826)",-37.80410451447679,144.94953261336826
2189,3860N,Unoccupied,"(-37.811225724167116, 144.95801049561726)",-37.811225724167116,144.95801049561726
620,77W,Unoccupied,"(-37.80991444291292, 144.97225042704497)",-37.80991444291292,144.97225042704497
1682,2223S,Present,"(-37.81605105588872, 144.96088218120565)",-37.81605105588872,144.96088218120565
1412,1605S,Present,"(-37.81630027072522, 144.97172028438396)",-37.81630027072522,144.97172028438396
1857,2585S,Present,"(-37.81452756913235, 144.95845977633456)",-37.81452756913235,144.95845977633456
1124,C1164,Unoccupied,"(-37.813660363724736, 144.96008499890988)",-37.813660363724736,144.96008499890988
1454,1729S,Unoccupied,"(-37.81444514306878, 144.97397397681658)",-37.81444514306878,144.97397397681658
8292,3456NA,Unoccupied,"(-37.811858765062205, 144.95981200210693)",-37.811858765062205,144.95981200210693
2201,3875S,Unoccupied,"(-37.81155386384451, 144.95736336439583)",-37.81155386384451,144.95736336439583
1397,1568N,Present,"(-37.818540130945294, 144.96338508081482)",-37.818540130945294,144.96338508081482
4699,8645W,Present,"(-37.825617010793685, 144.96241835615365)",-37.825617010793685,144.96241835615365
866,694E,Unoccupied,"(-37.814047416019505, 144.96879507487446)",-37.814047416019505,144.96879507487446
685,342E,Unoccupied,"(-37.81428663426061, 144.97170877481494)",-37.81428663426061,144.97170877481494
2415,C2652,Unoccupied,"(-37.80961790607154, 144.97135797948957)",-37.80961790607154,144.97135797948957
2445,C2764,Unoccupied,"(-37.80999900222833, 144.97005620688822)",-37.80999900222833,144.97005620688822
6640,13621W,Unoccupied,"(-37.81944630805836, 144.9434787731168)",-37.81944630805836,144.9434787731168
6186,13262N,Present,"(-37.819949557664174, 144.94309573752605)",-37.819949557664174,144.94309573752605
2439,C2740,Unoccupied,"(-37.80994345652961, 144.97024619511097)",-37.80994345652961,144.97024619511097
5982,3751S,Unoccupied,"(-37.809872518390044, 144.96314039388494)",-37.809872518390044,144.96314039388494
7864,2054N,Present,"(-37.81774657908255, 144.9584864962423)",-37.81774657908255,144.9584864962423
2130,3705S,Unoccupied,"(-37.80915108992147, 144.9655783623318)",-37.80915108992147,144.9655783623318
7061,4696Ea,Present,"(-37.80474307012923, 144.9590686673693)",-37.80474307012923,144.9590686673693
4703,8649W,Present,"(-37.82557693167037, 144.96246524211975)",-37.82557693167037,144.96246524211975
6434,13695W,Unoccupied,"(-37.82014416727483, 144.9459997769062)",-37.82014416727483,144.9459997769062
3008,5072E,Unoccupied,"(-37.80495738619152, 144.95797680186288)",-37.80495738619152,144.95797680186288
1737,2344N,Unoccupied,"(-37.81182606166182, 144.97116208831739)",-37.81182606166182,144.97116208831739
6397,13647W,Present,"(-37.82049199547937, 144.94543816348676)",-37.82049199547937,144.94543816348676
6140,C13664,Present,"(-37.819928184708786, 144.94347559823188)",-37.819928184708786,144.94347559823188
6286,13450E,Unoccupied,"(-37.81932623216136, 144.94863069455369)",-37.81932623216136,144.94863069455369
618,75W,Unoccupied,"(-37.809965177398475, 144.97227394948206)",-37.809965177398475,144.97227394948206
2446,C2768,Unoccupied,"(-37.81000655411412, 144.9700304171829)",-37.81000655411412,144.9700304171829
2887,4825W,Unoccupied,"(-37.810795007446984, 144.95865891936882)",-37.810795007446984,144.95865891936882
